gene_cluster_id;focal;reference;type;genome_occurences;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;COG20_CATEGORY_ACC;COG20_CATEGORY;COG20_PATHWAY_ACC;COG20_PATHWAY;COG20_FUNCTION_ACC;COG20_FUNCTION;KEGG_BRITE_ACC;KEGG_BRITE;KEGG_Class_ACC;KEGG_Class;KEGG_Module_ACC;KEGG_Module;KOfam_ACC;KOfam;Pfam_ACC;Pfam
GC_00002918;conifer;shrub;accessory;51;4.68413010631764;1.73283470469971;0.517096734914211;3.35108421248723;8.04958193543904e-4;0.0188300570719056;E|P;Amino acid transport and metabolism|Inorganic ion transport and metabolism;;;COG1173;ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppC);ko00001|ko02000;KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]|Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Peptides/nickel transporter;;;;;K02034;peptide/nickel transport system permease protein;PF00528.26;Binding-protein-dependent transport system inner membrane component
GC_00003900;conifer;shrub;accessory;40;3.88883145950376;1.71164862343624;0.578454510890017;2.95900298331614;0.00308636113485151;0.0386341066484481;C;Energy production and conversion;COG2055;TCA cycle;COG2055;Malate/lactate/ureidoglycolate dehydrogenase, LDH2 family (AllD) (PDB:1NXU);ko00001|ko00001|ko01000|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00350 Tyrosine metabolism [PATH:ko00350]|KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00360 Phenylalanine metabolism [PATH:ko00360]|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.237  hydroxyphenylpyruvate reductase|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.-;;;;;K13574;hydroxycarboxylate dehydrogenase B [EC:1.1.1.237 1.1.1.-];PF02615.18;Malate/L-lactate dehydrogenase
GC_00008965;conifer;shrub;accessory;11;10.4126218283838;1.64201435806088;0.54194339514423;3.02986321592475;0.00244664517987534;0.0349835593997238;V|P;Defense mechanisms|Inorganic ion transport and metabolism;;;COG0693|COG0753;"Protein/nucleotide deglycase, PfpI/YajL/DJ-1 family (repair of methylglyoxal-glycated proteins and nucleic acids) (YajL) (PDB:5SY4) (PUBMED:19028889;28596309;26678554)|Catalase (KatE) (PDB:6RJR)";ko00001|ko00001|ko00001|ko00001|ko00001|ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]|KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00380 Tryptophan metabolism [PATH:ko00380]|KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>04016 MAPK signaling pathway - plant [PATH:ko04016]|KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>04011 MAPK signaling pathway - yeast [PATH:ko04011]|KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>04068 FoxO signaling pathway [PATH:ko04068]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09141 Transport and catabolism>>>04146 Peroxisome [PATH:ko04146]|Enzymes>>>1. Oxidoreductases>>>1.11  Acting on a peroxide as acceptor>>>1.11.1  Peroxidases>>>1.11.1.6  catalase;M00532;"Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism";M00532;Photorespiration;K03781;catalase [EC:1.11.1.6];PF00199.23;Catalase
GC_00006257;conifer;shrub;accessory;18;3.9189176332704;1.60976259703144;0.55789754798494;2.885408983864;0.00390905473500364;0.0445950227412617;K;Transcription;;;COG0583;DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI);;;;;;;;;PF03466.24;LysR substrate binding domain
GC_00012978;conifer;shrub;accessory;5;5.16352837941238;1.59909197925286;0.502109327224704;3.18474860463454;0.00144879808267164;0.0259913081603449;S;Function unknown;;;COG4420;Uncharacterized membrane protein;;;;;;;;;PF06210.15;Protein of unknown function (DUF1003)
GC_00011910;conifer;shrub;accessory;8;4.7170004081666;1.50304106894025;0.4993009691543;3.01029071000214;0.0026099775058929;0.0358607382313055;;;;;;;;;;;;;;;PF13668.10;Ferritin-like domain
GC_00005101;conifer;shrub;accessory;25;4.30294432236305;1.46639665561409;0.511965686202851;2.86424792741496;0.00418000700240231;0.0463217669721259;P;Inorganic ion transport and metabolism;COG0725;Molybdopterin biosynthesis;COG0725;ABC-type molybdate transport system, periplasmic Mo-binding protein ModA (ModA) (PDB:1AMF);ko00001|ko02000;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Raffinose/stachyose/melibiose transporter;;;;;K02020;molybdate transport system substrate-binding protein;PF13531.10;Bacterial extracellular solute-binding protein
GC_00002275;conifer;shrub;accessory;87;5.21866626970021;1.45279521288328;0.492591406565776;2.9492906159525;0.00318504314864292;0.0393128087573012;R;General function prediction only;;;COG2824;Uncharacterized Zn-ribbon-containing protein (PhnA) (PDB:2AKK);ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only;;;;;K06193;protein PhnA;PF03831.18;PhnA domain
GC_00004598;conifer;shrub;accessory;23;5.54008030088625;1.42280465717516;0.470093529923451;3.02664165024106;0.00247286927209991;0.035103522965551;;;;;;;;;;;;;;;PF07332.15;Putative Actinobacterial Holin-X, holin superfamily III
GC_00002950;conifer;shrub;accessory;57;8.41792938725993;1.36772326841511;0.4362525650937;3.13516384281053;0.00171758152938029;0.0280254964054571;C;Energy production and conversion;;;COG1301;Na+/H+-dicarboxylate symporter (GltP) (PDB:1XFH);ko00001|ko02000;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2];;;;;K11103;aerobic C4-dicarboxylate transport protein;PF00375.22;Sodium:dicarboxylate symporter family
GC_00005525;conifer;shrub;accessory;16;5.2854262929549;1.36521688558268;0.460574148701694;2.96416307652322;0.00303507398816294;0.0383392728119256;L;Replication, recombination and repair;;;COG4974;Site-specific recombinase XerD (XerD) (PDB:1A0P);;;;;;;;;PF00589.26;Phage integrase family
GC_00002109;conifer;shrub;accessory;50;15.6997760579912;1.34843189777177;0.376763185384329;3.57899059696149;3.44923876755094e-4;0.0112224432541037;G;Carbohydrate transport and metabolism;;;COG3839;ABC-type sugar transport system, ATPase component MalK (MalK) (PDB:2ONK);ko00001|ko02000|ko02000|ko02000|ko02000|ko02000|ko02000|ko02000|ko02000|ko02000|ko02000|ko02000|ko02000|ko02000|ko02000|ko02000|ko02000|ko02000;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Maltose/maltodextrin transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Maltose transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Arabinogalactan oligomer/maltooligosaccharide transport system|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Raffinose/stachyose/melibiose transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Alpha-glucoside transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Glucose/mannose transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Trehalose/maltose transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Cellobiose transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>N,N'-Diacetylchitobiose transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>L-Arabinose/D-xylose transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Fructooligosaccharide transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Fructooligosaccharide transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Putative sorbitol/mannitol transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Arabinooligosaccharide transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Polygalacturonan/rhamnogalacturonan transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Pectin-derived oligosaccharide transporter|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Putative multiple sugar transporter;;;;;K10112_or_K10111;multiple sugar transport system ATP-binding protein [EC:7.5.2.-];PF00005.31;ABC transporter
GC_00004055;conifer;shrub;accessory;35;6.59598850640545;1.31114630726139;0.430768341802442;3.0437387802809;0.00233657930311528;0.0338783173824237;P;Inorganic ion transport and metabolism;;;COG2128;Alkylhydroperoxidase family enzyme, contains CxxC motif (YciW) (PDB:1GU9);;;;;;;;;PF02627.24;Carboxymuconolactone decarboxylase family
GC_00004107;conifer;shrub;accessory;26;6.33795036682725;1.24966186700837;0.43953459832813;2.84314789270684;0.00446703370194019;0.0477847882492734;X;Mobilome: prophages, transposons;;;COG3436;Transposase;ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair;;;;;K07484;transposase;PF05717.17;IS66 Orf2 like protein
GC_00011697;conifer;shrub;accessory;6;8.02147039308865;1.24488721377164;0.415306215454757;2.99751645279013;0.00272189166108053;0.0364742450926343;P;Inorganic ion transport and metabolism;;;COG3685;Ferritin-like metal-binding protein YciE (YciE) (PDB:2GS4);;;;;;;;;PF05974.16;Domain of unknown function (DUF892)
GC_00002230;conifer;shrub;core;80;7.00089487916008;1.24392620025602;0.397915539212934;3.12610611467066;0.00177137621368873;0.0285665898599676;P;Inorganic ion transport and metabolism;;;COG1285;Magnesium uptake protein YhiD/SapB, involved in acid resistance (SapB) (PUBMED:19798051);ko02000;Transporters>>>Other transporters>>>Others;;;;;K07507;putative Mg2+ transporter-C (MgtC) family protein;PF02308.20;MgtC family
GC_00001949;conifer;shrub;core;101;21.8230999572148;1.22948992068603;0.376479360078227;3.26575650901701;0.00109172078836221;0.0224243860922683;H|P;Coenzyme transport and metabolism|Inorganic ion transport and metabolism;;;COG1348;Nitrogenase ATPase subunit NifH/coenzyme F430 biosynthesis subunit CfbC (NifH/CfbC) (PDB:1CP2) (PUBMED:28225763);ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]|Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.7  With an iron-sulfur protein as acceptor>>>1.3.7.7  ferredoxin:protochlorophyllide reductase (ATP-dependent);;;;;K04037;light-independent protochlorophyllide reductase subunit L [EC:1.3.7.7];PF00142.22;4Fe-4S iron sulfur cluster binding proteins, NifH/frxC family
GC_00000874;conifer;shrub;core;104;19.6933145807288;1.18149032894953;0.371679867055249;3.1787848459758;0.0014789382465228;0.0260113293484456;T|E;Signal transduction mechanisms|Amino acid transport and metabolism;;;COG0347;Nitrogen regulatory protein PII (GlnK) (PDB:2GW8) (PUBMED:24610711);ko00001;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]_or_KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99973 Transcription;;;;;K04751_or_K04752;nitrogen regulatory protein P-II 1_or_nitrogen regulatory protein P-II 2;PF00543.26;Nitrogen regulatory protein P-II
GC_00002209;conifer;shrub;core;89;19.4034128505886;1.14779063237434;0.365426851924566;3.14095865240706;0.00168395804616329;0.0277835998934933;M;Cell wall/membrane/envelope biogenesis;;;COG1376;Lipoprotein-anchoring transpeptidase ErfK/SrfK (ErfK) (PDB:4LZH);;;;;;;;;PF03734.18;L,D-transpeptidase catalytic domain
GC_00000594;conifer;shrub;core;104;18.7470031833041;1.08671973562082;0.344824806841542;3.15151263499496;0.00162427135014217;0.0270466799192483;J;Translation, ribosomal structure and biogenesis;;;COG0481;Translation elongation factor EF-4, membrane-bound GTPase (LepA) (PDB:3DEG);;;;;;;K03596;GTP-binding protein LepA;PF00009.31;Elongation factor Tu GTP binding domain
GC_00008161;conifer;shrub;accessory;12;8.25592182189009;1.08624059868446;0.360687539971092;3.01158337427324;0.00259889022077356;0.0358294458572409;S;Function unknown;;;COG3753;Uncharacterized conserved protein YidB, DUF937 family (YidB) (PDB:1Z67);;;;;;;;;PF20159.3;YidB-like protein
GC_00003209;conifer;shrub;accessory;36;8.89874554019102;1.08053224845217;0.344267317166065;3.1386431257747;0.00169732022501341;0.0279473739074071;M;Cell wall/membrane/envelope biogenesis;;;COG0438|COG0463_or_COG0463|COG3306;Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7)|Glycosyltransferase involved in cell wall bisynthesis (WcaA) (PDB:5MLZ)_or_Glycosyltransferase involved in cell wall bisynthesis (WcaA) (PDB:5MLZ)|Glycosyltransferase involved in LPS biosynthesis, GR25 family;;;;;;;;;PF00535.30;Glycosyl transferase family 2
GC_00000605;conifer;shrub;core;101;15.0780402380481;0.994975990180674;0.337098257561457;2.95159042760486;0.00316141961939418;0.0391996755855979;C;Energy production and conversion;COG5719;Photosystem II;COG5719;"Photosystem II reaction center D2, PsbD (PsbD) (PDB:1S5L) (PUBMED:20558739;25043005)";ko00001|ko00194;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|Photosynthesis proteins>>>Anoxygenic photosystem>>>Purple bacteria - Photosystem II related [OT]>>>RC-LH1 complex;M00597|M00612|M00613;"Pathway modules; Energy metabolism; Photosynthesis|Signature modules; Module set; Metabolic capacity|Signature modules; Module set; Metabolic capacity";M00597|M00612|M00613;Anoxygenic photosystem II|Anoxygenic photosynthesis in purple bacteria|Anoxygenic photosynthesis in green nonsulfur bacteria;K08928;photosynthetic reaction center L subunit;PF00124.23;Photosynthetic reaction centre protein
GC_00000876;conifer;shrub;core;104;22.5477783600528;0.950407714614991;0.327839690421172;2.89900137897889;0.00374353247819233;0.0431913378405906;I;Lipid transport and metabolism;COG0236;Fatty acid biosynthesis;COG0236;Acyl carrier protein (AcpP) (PDB:1ACP);ko00001|ko00001;KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00061 Fatty acid biosynthesis [PATH:ko00061]|KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00998 Biosynthesis of various antibiotics [PATH:ko00998];M00848;"Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of other antibiotics";M00848;Aurachin biosynthesis, anthranilate => aurachin A;K02078;acyl carrier protein;PF00550.29;Phosphopantetheine attachment site
GC_00001501;conifer;shrub;core;104;12.7686520550361;0.861113652914299;0.28592226134395;3.01170552046811;0.00259784479299453;0.0358294458572409;E;Amino acid transport and metabolism;COG0133;Aromatic amino acid biosynthesis;COG0133;Tryptophan synthase beta chain (TrpB) (PDB:2DH5);ko00001|ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]|KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]|Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.20  tryptophan synthase;M00023;"Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism";M00023;Tryptophan biosynthesis, chorismate => tryptophan;K01696;tryptophan synthase beta chain [EC:4.2.1.20];PF00291.29;Pyridoxal-phosphate dependent enzyme
GC_00000620;conifer;shrub;core;104;14.1167743409764;0.848441571694245;0.282852824454678;2.99958670495862;0.00270346165708953;0.0363470365599442;C;Energy production and conversion;;;COG0843;Heme/copper-type cytochrome/quinol oxidase, subunit 1 (CyoB) (PDB:1AR1);ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]|Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.9  cytochrome-c oxidase;M00155;"Pathway modules; Energy metabolism; ATP synthesis";M00155;Cytochrome c oxidase, prokaryotes;K02274;cytochrome c oxidase subunit I [EC:7.1.1.9];PF00115.24;Cytochrome C and Quinol oxidase polypeptide I
GC_00003226;shrub;conifer;accessory;33;1.15506317896055;3.72130101990015;1.0066682707025;3.69665075199324;2.18462553926387e-4;0.00854314621940978;L;Replication, recombination and repair;;;COG1961;Site-specific DNA recombinase SpoIVCA/DNA invertase PinE (SpoIVCA) (PDB:1GDT);ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair;;;;;K14060;putative DNA-invertase from lambdoid prophage Rac;PF00239.25;Resolvase, N terminal domain
GC_00003774;shrub;conifer;accessory;40;1.07891004479519;3.03498674760906;0.963756338611619;3.14912247631101;0.00163761546507505;0.0270739109612204;P;Inorganic ion transport and metabolism;;;COG0614;ABC-type Fe3+-hydroxamate transport system, periplasmic component (FepB) (PDB:1ESZ);ko02000;Transporters>>>ABC transporters, prokaryotic type>>>Metallic cation, iron-siderophore and vitamin B12 transporters>>>Cobalamin transporter;;;;;K02016;iron complex transport system substrate-binding protein;PF01497.22;Periplasmic binding protein
GC_00006407;shrub;conifer;accessory;19;1.33810677863996;2.95916392035613;0.94893905138021;3.11839197264787;0.0018184078902117;0.029001823096043;G;Carbohydrate transport and metabolism;;;COG0738;Fucose permease (FucP) (PDB:3O7P);ko02000;Transporters>>>Major facilitator superfamily (MFS)>>>Sugar transporters>>>Fucose:H+ symporter (FHS) family [TC:2.A.1.7];;;;;K02429;MFS transporter, FHS family, L-fucose permease;PF07690.20;Major Facilitator Superfamily
GC_00008833;shrub;conifer;accessory;13;1.25997771330583;2.82579424379716;0.870114625610058;3.24761147626489;0.00116378065332572;0.0231447233108836;K;Transcription;;;COG1309;DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP);ko03000;Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>TetR/AcrR family;;;;;K22105_or_K18476;TetR/AcrR family transcriptional regulator, fatty acid biosynthesis regulator_or_TetR/AcrR family transcriptional regulator, tetracycline repressor protein;PF00440.27;Bacterial regulatory proteins, tetR family
GC_00003143;shrub;conifer;accessory;38;1.52794484689922;2.71821568898474;0.861004286322934;3.15702921827874;0.00159385374876817;0.0268446472626134;G;Carbohydrate transport and metabolism;;;COG2814;Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS);;;;;;;;;PF07690.20;Major Facilitator Superfamily
GC_00002448;shrub;conifer;accessory;79;1.55417749502726;2.71012366534261;0.86394961605497;3.13690013280841;0.00170744275243995;0.0280006841700535;;;;;;;ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99992 Structural proteins;;;;;K04062;osmotically inducible lipoprotein OsmB;;
GC_00004046;shrub;conifer;accessory;25;1.73197354140288;2.61992857003964;0.819319514041764;3.19768847822913;0.00138533847341784;0.0253221194219792;E;Amino acid transport and metabolism;;;COG0559;Branched-chain amino acid ABC-type transport system, permease component (LivH);ko00001|ko00001|ko02000;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]|Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Branched-chain amino acid transporter;;;;;K01997;branched-chain amino acid transport system permease protein;PF02653.20;Branched-chain amino acid transport system / permease component
GC_00002757;shrub;conifer;accessory;70;1.90388511158852;2.49714582876399;0.756223656513883;3.30212604069487;9.59549421061025e-4;0.0210945270024605;M;Cell wall/membrane/envelope biogenesis;;;COG1732;Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein) (OsmF) (PDB:4WEP);ko00001|ko02000;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Osmoprotectant transporter;;;;;K05845;osmoprotectant transport system substrate-binding protein;PF04069.16;Substrate binding domain of ABC-type glycine betaine transport system
GC_00003709;shrub;conifer;accessory;44;1.83496712680291;2.30040370431972;0.715989473996396;3.21290156890114;0.00131401314183619;0.0247328486732982;K|L;Transcription|Replication, recombination and repair;;;COG0553;Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV);;;;;;;;;PF00176.27;SNF2-related domain
GC_00020170;shrub;conifer;accessory;3;1.91064299818211;2.29804008009147;0.756052358405;3.03952504683606;0.00236951498878816;0.0341731115581612;;;;;;;;;;;;;;;PF11064.12;Protein of unknown function (DUF2865)
GC_00009860;shrub;conifer;accessory;11;2.02366443720073;2.25956249114973;0.725254384735167;3.11554475051513;0.00183605487288449;0.0290983504116147;H;Coenzyme transport and metabolism;COG0111;Serine biosynthesis;COG0111;Phosphoglycerate dehydrogenase or related dehydrogenase (SerA) (PDB:3OET);ko00001|ko00001|ko00001|ko01000|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]|KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]|KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.79  glyoxylate reductase (NADP+)|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.81  hydroxypyruvate reductase;;;;;K12972;glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81];PF02826.23;D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
GC_00025654;shrub;conifer;accessory;2;2.27595083020581;2.07703531446635;0.64568495428068;3.21679373306795;0.00129631760497093;0.0245215055786827;T;Signal transduction mechanisms;;;COG2202|COG2203|COG3920;PAS domain (PAS) (PDB:2MWG)|GAF domain (GAF)|Two-component sensor histidine kinase, HisKA and HATPase domains (PDB:4R39);;;;;;;;;PF08447.16;PAS fold
GC_00002822;shrub;conifer;accessory;67;2.02961742693985;1.91254127003404;0.670184294261393;2.85375423806647;0.00432059411397866;0.0473479570041249;S;Function unknown;;;COG3766;Uncharacterized membrane protein YjfL, UPF0719 family (YjfL);ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only;;;;;K08989;putative membrane protein;PF03994.18;Domain of Unknown Function (DUF350)
GC_00004331;shrub;conifer;accessory;33;2.55602952773988;1.88974071310335;0.623033375841578;3.03312918116263;0.002420319672898;0.0347211291346601;J;Translation, ribosomal structure and biogenesis;;;COG1054;tRNA U34 5'-hydroxylase TrhO, rhodanese family (TrhO) (PDB:4F67) (PUBMED:31253794);ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only;;;;;K07146;UPF0176 protein;PF17773.5;UPF0176 acylphosphatase like domain
GC_00003840;shrub;conifer;accessory;40;2.23285152343773;1.78553737691872;0.599817350307982;2.97680181475564;0.00291272230108881;0.0375465247564673;S;Function unknown;;;COG4269;Uncharacterized membrane protein YjgN, DUF898 family (YjgN);;;;;;;;;PF05987.17;Bacterial protein of unknown function (DUF898)
GC_00011420;shrub;conifer;accessory;8;2.47521890235117;1.68695091860443;0.586944697462716;2.8741224273716;0.00405151878718376;0.0453301978197424;E|P;Amino acid transport and metabolism|Inorganic ion transport and metabolism;;;COG0601;ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB);ko00001|ko02000;KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]|Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Peptides/nickel transporter;;;;;K02033;peptide/nickel transport system permease protein;PF00528.26;Binding-protein-dependent transport system inner membrane component
GC_00004406;shrub;conifer;accessory;32;2.36547055198123;1.68069950035991;0.583050243797493;2.88259805778189;0.00394410356307388;0.0446962424353083;J;Translation, ribosomal structure and biogenesis;;;COG0456;Ribosomal protein S18 acetylase RimI and related acetyltransferases (RimI) (PDB:1GHE);ko00001|ko01000;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.-;M00135;"Pathway modules; Amino acid metabolism; Polyamine biosynthesis";M00135;GABA biosynthesis, eukaryotes, putrescine => GABA;K00657;diamine N-acetyltransferase [EC:2.3.1.57];PF00583.29;Acetyltransferase (GNAT) family
GC_00003204;shrub;conifer;accessory;51;2.4901530936403;1.67573022569183;0.587755709536821;2.8510658399429;0.00435729460312523;0.0473678691943586;F;Nucleotide transport and metabolism;;;COG1001;Adenine deaminase (AdeC) (PDB:3NQB);ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]|Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.4  In cyclic amidines>>>3.5.4.2  adenine deaminase;;;;;K01486;adenine deaminase [EC:3.5.4.2];PF13382.10;Adenine deaminase C-terminal domain
GC_00003506;shrub;conifer;accessory;48;2.81668758247196;1.65371220209704;0.55433497145596;2.9832362871741;0.00285217707645871;0.037178859519094803;P;Inorganic ion transport and metabolism;;;COG4117;Thiosulfate reductase cytochrome b subunit (YdhU);ko00001;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020];;;;;K03620;Ni/Fe-hydrogenase 1 B-type cytochrome subunit;PF01292.24;Prokaryotic cytochrome b561
